gameid,side,result,teamname,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,goldat10,xpat10,csat10,goldat20,xpat20,csat20,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,goldat15,xpat15,csat15,firsttower,firstdragon,firstherald,firstblood,turretplates
LOLTMNT02_263703,Red,0,RED Canids,-1092.0,-808.0,-14.0,2.0,3.0,3.0,15205.0,17950.0,309.0,30927.0,41188.0,667.0,-3824.0,-3615.0,-81.0,3.0,6.0,6.0,22456.0,26826.0,449.0,0.0,1.0,0.0,0.0,1.0
LOLTMNT05_130733,Blue,0,G2 Esports,-789.0,12.0,-8.0,0.0,0.0,2.0,16382.0,19302.0,344.0,34333.0,40404.0,698.0,-1437.0,-1113.0,-26.0,1.0,4.0,3.0,24875.0,29390.0,538.0,1.0,1.0,0.0,0.0,8.0
LOLTMNT05_130733,Red,1,Karmine Corp,789.0,-12.0,8.0,2.0,4.0,0.0,17171.0,19290.0,352.0,36471.0,41734.0,704.0,1437.0,1113.0,26.0,3.0,7.0,1.0,26312.0,30503.0,564.0,0.0,0.0,1.0,1.0,11.0
LOLTMNT02_263715,Blue,0,RED Canids,978.0,522.0,25.0,1.0,3.0,1.0,16209.0,19321.0,362.0,34840.0,42195.0,746.0,280.0,140.0,24.0,2.0,5.0,3.0,24772.0,30623.0,569.0,0.0,1.0,1.0,1.0,4.0
LOLTMNT02_263715,Red,1,LOUD,-978.0,-522.0,-25.0,1.0,3.0,1.0,15231.0,18799.0,337.0,34597.0,42959.0,737.0,-280.0,-140.0,-24.0,3.0,5.0,2.0,24492.0,30483.0,545.0,1.0,0.0,0.0,0.0,3.0
LOLTMNT02_264596,Blue,1,FlyQuest,1270.0,866.0,9.0,3.0,9.0,1.0,16822.0,18887.0,340.0,35839.0,43492.0,747.0,2297.0,1569.0,46.0,3.0,9.0,2.0,25684.0,30552.0,563.0,1.0,1.0,1.0,1.0,5.0
LOLTMNT02_264596,Red,0,Dignitas,-1270.0,-866.0,-9.0,1.0,1.0,3.0,15552.0,18021.0,331.0,31986.0,40100.0,705.0,-2297.0,-1569.0,-46.0,2.0,4.0,3.0,23387.0,28983.0,517.0,0.0,0.0,0.0,0.0,3.0
LOLTMNT02_264603,Blue,0,Dignitas,-1371.0,-938.0,-41.0,0.0,0.0,2.0,14495.0,18481.0,316.0,30110.0,41818.0,681.0,-1445.0,-107.0,-22.0,2.0,2.0,4.0,22823.0,29840.0,515.0,0.0,0.0,1.0,0.0,0.0
LOLTMNT02_264603,Red,1,FlyQuest,1371.0,938.0,41.0,2.0,3.0,0.0,15866.0,19419.0,357.0,34078.0,42330.0,734.0,1445.0,107.0,22.0,4.0,7.0,2.0,24268.0,29947.0,537.0,1.0,1.0,0.0,1.0,7.0
LOLTMNT02_263770,Blue,0,Disguised,266.0,-2.0,28.0,0.0,0.0,0.0,15457.0,19396.0,368.0,33829.0,41355.0,722.0,590.0,-245.0,20.0,1.0,2.0,1.0,24685.0,29477.0,550.0,1.0,0.0,1.0,0.0,7.0
LOLTMNT02_263770,Red,1,LYON,-266.0,2.0,-28.0,0.0,0.0,0.0,15191.0,19398.0,340.0,32635.0,40117.0,705.0,-590.0,245.0,-20.0,1.0,3.0,1.0,24095.0,29722.0,530.0,0.0,1.0,0.0,1.0,6.0
LOLTMNT02_263775,Blue,0,Disguised,665.0,158.0,2.0,2.0,1.0,1.0,16232.0,18952.0,349.0,35450.0,43303.0,749.0,3067.0,2502.0,32.0,5.0,4.0,2.0,26553.0,31731.0,565.0,1.0,0.0,1.0,1.0,9.0
LOLTMNT02_263775,Red,1,LYON,-665.0,-158.0,-2.0,1.0,2.0,2.0,15567.0,18794.0,347.0,34184.0,43135.0,741.0,-3067.0,-2502.0,-32.0,2.0,4.0,5.0,23486.0,29229.0,533.0,0.0,1.0,0.0,0.0,2.0
LOLTMNT02_263799,Blue,1,KT Rolster Challengers,550.0,384.0,-3.0,3.0,7.0,2.0,15773.0,17774.0,299.0,34633.0,41454.0,686.0,1720.0,1914.0,27.0,4.0,8.0,3.0,25115.0,30655.0,530.0,1.0,1.0,0.0,1.0,4.0
LOLTMNT02_263799,Red,0,DN Freecs Challengers,-550.0,-384.0,3.0,2.0,3.0,3.0,15223.0,17390.0,302.0,31727.0,40598.0,680.0,-1720.0,-1914.0,-27.0,3.0,6.0,4.0,23395.0,28741.0,503.0,0.0,0.0,1.0,0.0,1.0
LOLTMNT02_263811,Blue,1,DN Freecs Challengers,345.0,364.0,8.0,3.0,3.0,3.0,15725.0,17318.0,302.0,33742.0,40986.0,699.0,-860.0,-199.0,-8.0,3.0,3.0,4.0,23207.0,28290.0,498.0,1.0,0.0,1.0,0.0,3.0
LOLTMNT02_263811,Red,0,KT Rolster Challengers,-345.0,-364.0,-8.0,3.0,4.0,3.0,15380.0,16954.0,294.0,32633.0,39918.0,683.0,860.0,199.0,8.0,4.0,6.0,3.0,24067.0,28489.0,506.0,0.0,1.0,0.0,1.0,2.0
LOLTMNT02_264669,Blue,1,KT Rolster Challengers,2761.0,1434.0,6.0,5.0,9.0,0.0,16998.0,17680.0,311.0,35170.0,40495.0,712.0,2796.0,730.0,1.0,5.0,9.0,0.0,25988.0,28859.0,511.0,0.0,1.0,1.0,1.0,10.0
LOLTMNT02_264669,Red,0,DN Freecs Challengers,-2761.0,-1434.0,-6.0,0.0,0.0,5.0,14237.0,16246.0,305.0,33174.0,40969.0,710.0,-2796.0,-730.0,-1.0,0.0,0.0,5.0,23192.0,28129.0,510.0,1.0,0.0,0.0,0.0,5.0
LOLTMNT02_263837,Blue,0,Dplus KIA Challengers,71.0,268.0,-14.0,3.0,7.0,3.0,15836.0,17266.0,287.0,32230.0,38339.0,613.0,-891.0,-233.0,-36.0,4.0,9.0,5.0,24068.0,28525.0,481.0,0.0,0.0,0.0,0.0,3.0
LOLTMNT02_263837,Red,1,BNK FEARX Youth,-71.0,-268.0,14.0,3.0,5.0,3.0,15765.0,16998.0,301.0,36867.0,42573.0,677.0,891.0,233.0,36.0,5.0,6.0,4.0,24959.0,28758.0,517.0,1.0,1.0,1.0,1.0,2.0
LOLTMNT02_264695,Blue,0,Dplus KIA Challengers,-2665.0,-1429.0,-10.0,3.0,4.0,8.0,16038.0,18441.0,330.0,33616.0,42214.0,717.0,-1377.0,-634.0,-33.0,7.0,8.0,9.0,26014.0,31307.0,531.0,0.0,0.0,0.0,0.0,2.0
LOLTMNT02_264695,Red,1,BNK FEARX Youth,2665.0,1429.0,10.0,8.0,14.0,3.0,18703.0,19870.0,340.0,38100.0,45409.0,770.0,1377.0,634.0,33.0,9.0,15.0,7.0,27391.0,31941.0,564.0,1.0,1.0,1.0,1.0,4.0
LOLTMNT02_263852,Blue,1,wangting,1187.0,-356.0,-23.0,4.0,5.0,1.0,16601.0,18647.0,309.0,37913.0,46273.0,708.0,2505.0,2105.0,-13.0,8.0,15.0,2.0,26435.0,32014.0,520.0,1.0,0.0,1.0,1.0,5.0
LOLTMNT02_263852,Red,0,CTBC Flying Oyster Academy,-1187.0,356.0,23.0,1.0,0.0,4.0,15414.0,19003.0,332.0,31875.0,42530.0,733.0,-2505.0,-2105.0,13.0,2.0,1.0,8.0,23930.0,29909.0,533.0,0.0,1.0,0.0,0.0,1.0
LOLTMNT02_264723,Blue,0,CTBC Flying Oyster Academy,1038.0,694.0,-3.0,9.0,22.0,7.0,18227.0,17816.0,284.0,37567.0,40368.0,623.0,2740.0,1136.0,-4.0,14.0,35.0,10.0,28293.0,28761.0,449.0,1.0,0.0,1.0,0.0,6.0
LOLTMNT02_264723,Red,1,wangting,-1038.0,-694.0,3.0,7.0,12.0,9.0,17189.0,17122.0,287.0,36454.0,40375.0,635.0,-2740.0,-1136.0,4.0,10.0,21.0,14.0,25553.0,27625.0,453.0,0.0,1.0,0.0,1.0,2.0
LOLTMNT02_263884,Blue,0,Gen.G Global Academy,4.0,191.0,-3.0,1.0,1.0,1.0,15550.0,18800.0,336.0,32813.0,41930.0,712.0,-130.0,142.0,-14.0,1.0,1.0,1.0,23498.0,29801.0,535.0,0.0,1.0,1.0,0.0,2.0
LOLTMNT02_263884,Red,1,T1 Esports Academy,-4.0,-191.0,3.0,1.0,2.0,1.0,15546.0,18609.0,339.0,35654.0,43853.0,751.0,130.0,-142.0,14.0,1.0,2.0,1.0,23628.0,29659.0,549.0,1.0,0.0,0.0,1.0,3.0
LOLTMNT02_263901,Blue,0,Ground Zero Gaming,-2154.0,-1080.0,-29.0,5.0,5.0,9.0,16679.0,17654.0,280.0,33176.0,38209.0,608.0,-5941.0,-3756.0,-79.0,6.0,7.0,12.0,23893.0,26732.0,429.0,0.0,1.0,0.0,0.0,1.0
LOLTMNT02_263901,Red,1,PSG Talon Academy,2154.0,1080.0,29.0,9.0,9.0,5.0,18833.0,18734.0,309.0,40007.0,43316.0,715.0,5941.0,3756.0,79.0,12.0,12.0,6.0,29834.0,30488.0,508.0,1.0,0.0,1.0,1.0,12.0
LOLTMNT02_263904,Blue,1,Gen.G Global Academy,1152.0,485.0,16.0,3.0,3.0,2.0,16852.0,19743.0,348.0,38629.0,46549.0,779.0,1960.0,774.0,30.0,5.0,6.0,5.0,26804.0,32401.0,563.0,1.0,0.0,1.0,0.0,8.0
LOLTMNT02_263904,Red,0,T1 Esports Academy,-1152.0,-485.0,-16.0,2.0,3.0,3.0,15700.0,19258.0,332.0,33914.0,43505.0,757.0,-1960.0,-774.0,-30.0,5.0,8.0,5.0,24844.0,31627.0,533.0,0.0,1.0,0.0,1.0,1.0
LOLTMNT02_263942,Blue,1,Ground Zero Gaming,2236.0,964.0,17.0,7.0,10.0,2.0,17257.0,18940.0,302.0,34554.0,43613.0,701.0,1273.0,-308.0,8.0,7.0,10.0,3.0,24876.0,29470.0,501.0,0.0,1.0,1.0,1.0,2.0
LOLTMNT02_263942,Red,0,PSG Talon Academy,-2236.0,-964.0,-17.0,2.0,3.0,7.0,15021.0,17976.0,285.0,32625.0,41155.0,693.0,-1273.0,308.0,-8.0,3.0,4.0,7.0,23603.0,29778.0,493.0,1.0,0.0,0.0,0.0,3.0
LOLTMNT02_264779,Blue,1,T1 Esports Academy,3483.0,956.0,-1.0,6.0,13.0,0.0,18212.0,19547.0,324.0,41128.0,46087.0,755.0,7000.0,4824.0,33.0,11.0,22.0,0.0,29779.0,32567.0,524.0,1.0,0.0,1.0,1.0,11.0
LOLTMNT02_264779,Red,0,Gen.G Global Academy,-3483.0,-956.0,1.0,0.0,0.0,6.0,14729.0,18591.0,325.0,30327.0,40504.0,679.0,-7000.0,-4824.0,-33.0,0.0,0.0,11.0,22779.0,27743.0,491.0,0.0,1.0,0.0,0.0,2.0
LOLTMNT02_264826,Blue,1,PSG Talon Academy,838.0,50.0,-11.0,2.0,5.0,0.0,16300.0,18584.0,336.0,37322.0,42717.0,685.0,952.0,1548.0,18.0,6.0,13.0,2.0,25424.0,30244.0,527.0,0.0,0.0,1.0,1.0,4.0
LOLTMNT02_264826,Red,0,Ground Zero Gaming,-838.0,-50.0,11.0,0.0,0.0,2.0,15462.0,18534.0,347.0,32698.0,38575.0,651.0,-952.0,-1548.0,-18.0,2.0,4.0,6.0,24472.0,28696.0,509.0,1.0,1.0,0.0,0.0,8.0
LOLTMNT05_130766,Blue,0,Team Heretics,-2003.0,-1384.0,-53.0,2.0,2.0,3.0,15593.0,19017.0,311.0,31825.0,40731.0,673.0,-4163.0,-2634.0,-86.0,2.0,2.0,4.0,23342.0,29395.0,496.0,0.0,0.0,0.0,0.0,1.0
LOLTMNT05_130766,Red,1,GiantX,2003.0,1384.0,53.0,3.0,5.0,2.0,17596.0,20401.0,364.0,38437.0,44400.0,763.0,4163.0,2634.0,86.0,4.0,6.0,2.0,27505.0,32029.0,582.0,1.0,1.0,1.0,1.0,10.0
LOLTMNT02_264892,Blue,1,Oxygen Gaming,1911.0,689.0,22.0,4.0,6.0,1.0,17055.0,19238.0,337.0,36935.0,45149.0,753.0,3830.0,2770.0,41.0,7.0,10.0,2.0,27080.0,32277.0,555.0,1.0,0.0,1.0,0.0,7.0
LOLTMNT02_264892,Red,0,Universae Instituto FP,-1911.0,-689.0,-22.0,1.0,1.0,4.0,15144.0,18549.0,315.0,32399.0,43890.0,727.0,-3830.0,-2770.0,-41.0,2.0,2.0,7.0,23250.0,29507.0,514.0,0.0,1.0,0.0,1.0,1.0
LOLTMNT05_131798,Blue,0,Team Heretics,863.0,159.0,22.0,1.0,1.0,0.0,16262.0,19429.0,379.0,32542.0,40945.0,772.0,-556.0,-653.0,8.0,2.0,1.0,2.0,24595.0,31108.0,597.0,0.0,0.0,1.0,1.0,3.0
LOLTMNT05_131798,Red,1,GiantX,-863.0,-159.0,-22.0,0.0,0.0,1.0,15399.0,19270.0,357.0,35367.0,45812.0,781.0,556.0,653.0,-8.0,2.0,2.0,2.0,25151.0,31761.0,589.0,1.0,1.0,0.0,0.0,2.0
LOLTMNT02_265113,Blue,1,Nocturne Gale,2226.0,3313.0,79.0,4.0,6.0,3.0,17462.0,20730.0,360.0,40501.0,46171.0,717.0,2625.0,3327.0,103.0,8.0,14.0,6.0,27135.0,30866.0,533.0,1.0,0.0,1.0,0.0,7.0
LOLTMNT02_265113,Red,0,Gaming Barcelona,-2226.0,-3313.0,-79.0,3.0,3.0,4.0,15236.0,17417.0,281.0,31701.0,38975.0,588.0,-2625.0,-3327.0,-103.0,6.0,9.0,8.0,24510.0,27539.0,430.0,0.0,1.0,0.0,1.0,4.0
LOLTMNT05_131801,Blue,0,Rogue,-1336.0,-1162.0,-18.0,2.0,4.0,3.0,15531.0,17863.0,322.0,33711.0,39573.0,686.0,-1207.0,-2285.0,-56.0,4.0,7.0,3.0,24534.0,27783.0,495.0,0.0,1.0,0.0,0.0,1.0
LOLTMNT05_131801,Red,1,Movistar KOI,1336.0,1162.0,18.0,3.0,4.0,2.0,16867.0,19025.0,340.0,34725.0,42651.0,771.0,1207.0,2285.0,56.0,3.0,4.0,4.0,25741.0,30068.0,551.0,1.0,0.0,1.0,1.0,7.0
LOLTMNT02_264972,Blue,0,G2 Hel,-1051.0,-209.0,-10.0,0.0,0.0,1.0,13947.0,17514.0,289.0,30852.0,41131.0,683.0,-653.0,695.0,-10.0,1.0,3.0,1.0,22164.0,29028.0,490.0,1.0,0.0,0.0,0.0,2.0
LOLTMNT02_264972,Red,1,Kawaii Kiwis,1051.0,209.0,10.0,1.0,3.0,0.0,14998.0,17723.0,299.0,30619.0,39003.0,666.0,653.0,-695.0,10.0,1.0,3.0,1.0,22817.0,28333.0,500.0,0.0,1.0,1.0,1.0,4.0
LOLTMNT05_131808,Blue,0,Rogue,-355.0,-631.0,15.0,1.0,1.0,3.0,15653.0,18017.0,336.0,33239.0,40737.0,732.0,-63.0,-206.0,33.0,1.0,1.0,4.0,24120.0,29498.0,557.0,1.0,0.0,0.0,0.0,4.0
LOLTMNT05_131808,Red,1,Movistar KOI,355.0,631.0,-15.0,3.0,5.0,1.0,16008.0,18648.0,321.0,33561.0,42259.0,719.0,63.0,206.0,-33.0,4.0,8.0,1.0,24183.0,29704.0,524.0,0.0,1.0,1.0,1.0,0.0
LOLTMNT02_265198,Blue,0,Monta Club,159.0,-52.0,1.0,1.0,0.0,0.0,15170.0,18441.0,334.0,31751.0,39263.0,678.0,-893.0,-2176.0,2.0,1.0,0.0,4.0,23607.0,28846.0,525.0,1.0,0.0,1.0,1.0,4.0
LOLTMNT02_265198,Red,1,Falke Esports,-159.0,52.0,-1.0,0.0,0.0,1.0,15011.0,18493.0,333.0,35783.0,44547.0,717.0,893.0,2176.0,-2.0,4.0,12.0,1.0,24500.0,31022.0,523.0,0.0,1.0,0.0,0.0,3.0
LOLTMNT02_266064,Blue,1,Green Dolphin Gaming,541.0,987.0,14.0,2.0,1.0,2.0,15948.0,18945.0,328.0,36244.0,42046.0,677.0,-1702.0,-1639.0,-4.0,2.0,1.0,6.0,23676.0,28104.0,496.0,1.0,1.0,1.0,1.0,6.0
LOLTMNT02_266064,Red,0,Guinea Pink,-541.0,-987.0,-14.0,2.0,6.0,2.0,15407.0,17958.0,314.0,33521.0,41299.0,679.0,1702.0,1639.0,4.0,6.0,11.0,2.0,25378.0,29743.0,500.0,0.0,0.0,0.0,0.0,4.0
LOLTMNT02_266076,Blue,0,KaBuM! Ilha das Lendas,603.0,509.0,15.0,4.0,6.0,3.0,16974.0,19418.0,336.0,36939.0,43210.0,693.0,1618.0,2068.0,38.0,8.0,18.0,6.0,26932.0,30797.0,527.0,1.0,1.0,1.0,1.0,4.0
LOLTMNT02_266076,Red,1,RED Academy,-603.0,-509.0,-15.0,3.0,4.0,4.0,16371.0,18909.0,321.0,33103.0,40410.0,635.0,-1618.0,-2068.0,-38.0,6.0,12.0,8.0,25314.0,28729.0,489.0,0.0,0.0,0.0,0.0,3.0
LOLTMNT02_265247,Blue,1,Zeu5 Esports,584.0,-170.0,14.0,1.0,1.0,1.0,15911.0,18941.0,345.0,34781.0,42178.0,713.0,939.0,746.0,30.0,3.0,5.0,4.0,24649.0,30182.0,536.0,1.0,0.0,1.0,1.0,4.0
LOLTMNT02_265247,Red,0,PÊEK Gaming,-584.0,170.0,-14.0,1.0,2.0,1.0,15327.0,19111.0,331.0,32527.0,42411.0,672.0,-939.0,-746.0,-30.0,4.0,5.0,3.0,23710.0,29436.0,506.0,0.0,1.0,0.0,0.0,1.0
LOLTMNT02_265261,Blue,0,KaBuM! Ilha das Lendas,-1058.0,-234.0,-13.0,0.0,0.0,2.0,14541.0,17914.0,319.0,34021.0,40281.0,669.0,695.0,733.0,-7.0,5.0,11.0,4.0,24545.0,29009.0,492.0,0.0,0.0,0.0,0.0,3.0
LOLTMNT02_265261,Red,1,RED Academy,1058.0,234.0,13.0,2.0,2.0,0.0,15599.0,18148.0,332.0,33056.0,38561.0,643.0,-695.0,-733.0,7.0,4.0,7.0,5.0,23850.0,28276.0,499.0,1.0,1.0,1.0,1.0,4.0
LOLTMNT02_266085,Blue,1,Zeu5 Esports,266.0,180.0,20.0,2.0,4.0,3.0,15646.0,18181.0,310.0,33259.0,41565.0,703.0,268.0,-141.0,39.0,3.0,7.0,5.0,24266.0,30022.0,525.0,1.0,0.0,0.0,0.0,3.0
LOLTMNT02_266085,Red,0,PÊEK Gaming,-266.0,-180.0,-20.0,3.0,3.0,2.0,15380.0,18001.0,290.0,33251.0,40499.0,645.0,-268.0,141.0,-39.0,5.0,4.0,3.0,23998.0,30163.0,486.0,0.0,1.0,1.0,1.0,4.0
LOLTMNT02_265281,Blue,0,Corinthians Esports,-268.0,-256.0,-6.0,1.0,2.0,1.0,15369.0,17888.0,332.0,30609.0,37435.0,653.0,-1020.0,-335.0,-4.0,2.0,5.0,2.0,23656.0,28634.0,534.0,0.0,1.0,0.0,1.0,1.0
LOLTMNT02_265281,Red,1,Vivo Keyd Stars Academy,268.0,256.0,6.0,1.0,1.0,1.0,15637.0,18144.0,338.0,36239.0,42065.0,698.0,1020.0,335.0,4.0,2.0,5.0,2.0,24676.0,28969.0,538.0,1.0,0.0,1.0,0.0,4.0
LOLTMNT02_266102,Blue,0,PÊEK Gaming,1179.0,940.0,-6.0,5.0,7.0,2.0,17216.0,19731.0,317.0,36407.0,44934.0,710.0,1058.0,186.0,-12.0,10.0,14.0,5.0,27172.0,31910.0,513.0,0.0,1.0,0.0,0.0,3.0
LOLTMNT02_266102,Red,1,Zeu5 Esports,-1179.0,-940.0,6.0,2.0,4.0,5.0,16037.0,18791.0,323.0,38570.0,45413.0,730.0,-1058.0,-186.0,12.0,5.0,8.0,10.0,26114.0,31724.0,525.0,1.0,0.0,0.0,1.0,6.0
LOLTMNT02_265286,Blue,0,Vivo Keyd Stars Academy,-136.0,625.0,19.0,4.0,9.0,6.0,16754.0,18168.0,309.0,34101.0,41451.0,677.0,-674.0,-268.0,21.0,4.0,9.0,8.0,24203.0,28561.0,498.0,0.0,1.0,0.0,0.0,5.0
LOLTMNT02_265286,Red,1,Corinthians Esports,136.0,-625.0,-19.0,6.0,15.0,4.0,16890.0,17543.0,290.0,33117.0,38999.0,652.0,674.0,268.0,-21.0,8.0,19.0,4.0,24877.0,28829.0,477.0,1.0,0.0,1.0,1.0,0.0
LOLTMNT02_266115,Blue,1,Vivo Keyd Stars Academy,633.0,75.0,-4.0,3.0,2.0,1.0,16132.0,19055.0,331.0,35927.0,44694.0,704.0,-1741.0,-3119.0,-22.0,5.0,6.0,6.0,24730.0,29341.0,517.0,0.0,0.0,1.0,1.0,5.0
LOLTMNT02_266115,Red,0,Corinthians Esports,-633.0,-75.0,4.0,1.0,1.0,3.0,15499.0,18980.0,335.0,33742.0,41559.0,710.0,1741.0,3119.0,22.0,6.0,7.0,5.0,26471.0,32460.0,539.0,1.0,1.0,0.0,0.0,5.0
LOLTMNT02_265397,Blue,0,OKSavingsBank BRION Challengers,-1001.0,-941.0,-16.0,2.0,2.0,4.0,15469.0,18177.0,311.0,32589.0,39940.0,685.0,-479.0,-740.0,-36.0,3.0,5.0,4.0,24237.0,29741.0,514.0,0.0,0.0,0.0,1.0,3.0
LOLTMNT02_265397,Red,1,Nongshim Esports Academy,1001.0,941.0,16.0,4.0,4.0,2.0,16470.0,19118.0,327.0,35756.0,43166.0,760.0,479.0,740.0,36.0,4.0,4.0,3.0,24716.0,30481.0,550.0,1.0,1.0,1.0,0.0,2.0
LOLTMNT02_266242,Blue,1,OKSavingsBank BRION Challengers,21.0,-553.0,4.0,0.0,0.0,0.0,15314.0,18915.0,347.0,34349.0,43509.0,776.0,-322.0,-1131.0,-2.0,0.0,0.0,0.0,23540.0,29814.0,562.0,0.0,1.0,0.0,1.0,2.0
LOLTMNT02_266242,Red,0,Nongshim Esports Academy,-21.0,553.0,-4.0,0.0,0.0,0.0,15293.0,19468.0,343.0,31921.0,41690.0,753.0,322.0,1131.0,2.0,0.0,0.0,0.0,23862.0,30945.0,564.0,1.0,0.0,1.0,0.0,3.0
LOLTMNT02_265423,Blue,1,Frank Esports,1419.0,260.0,11.0,2.0,1.0,0.0,16090.0,18822.0,331.0,37400.0,45652.0,751.0,4507.0,1949.0,41.0,7.0,5.0,0.0,26647.0,30357.0,537.0,1.0,1.0,1.0,1.0,6.0
LOLTMNT02_265423,Red,0,Deep Cross Gaming,-1419.0,-260.0,-11.0,0.0,0.0,2.0,14671.0,18562.0,320.0,30810.0,41367.0,693.0,-4507.0,-1949.0,-41.0,0.0,0.0,7.0,22140.0,28408.0,496.0,0.0,0.0,0.0,0.0,3.0
LOLTMNT02_266262,Blue,0,Nongshim Esports Academy,-1430.0,180.0,42.0,0.0,0.0,4.0,15141.0,19007.0,352.0,33064.0,42810.0,767.0,-1265.0,127.0,55.0,1.0,1.0,6.0,24147.0,30534.0,564.0,0.0,0.0,1.0,0.0,1.0
LOLTMNT02_266262,Red,1,OKSavingsBank BRION Challengers,1430.0,-180.0,-42.0,4.0,5.0,0.0,16571.0,18827.0,310.0,35387.0,42842.0,727.0,1265.0,-127.0,-55.0,6.0,10.0,1.0,25412.0,30407.0,509.0,1.0,1.0,0.0,1.0,4.0
LOLTMNT02_266266,Blue,1,Frank Esports,1203.0,420.0,11.0,4.0,9.0,2.0,16112.0,17759.0,297.0,36481.0,43063.0,682.0,1188.0,275.0,-1.0,5.0,12.0,2.0,24403.0,29187.0,506.0,1.0,0.0,0.0,0.0,3.0
LOLTMNT02_266266,Red,0,Deep Cross Gaming,-1203.0,-420.0,-11.0,2.0,5.0,4.0,14909.0,17339.0,286.0,31014.0,39706.0,664.0,-1188.0,-275.0,1.0,2.0,5.0,5.0,23215.0,28912.0,507.0,0.0,1.0,1.0,1.0,2.0
LOLTMNT02_266286,Blue,0,HELL PIGS,-5017.0,-2750.0,-75.0,4.0,7.0,12.0,15370.0,17106.0,253.0,33794.0,37235.0,457.0,-9892.0,-5980.0,-134.0,9.0,16.0,22.0,24868.0,26859.0,373.0,0.0,1.0,0.0,0.0,2.0
LOLTMNT02_266286,Red,1,West Point Esports,5017.0,2750.0,75.0,12.0,15.0,4.0,20387.0,19856.0,328.0,45877.0,43372.0,592.0,9892.0,5980.0,134.0,22.0,31.0,9.0,34760.0,32839.0,507.0,1.0,0.0,1.0,1.0,14.0
LOLTMNT02_265520,Blue,0,Hanwha Life Esports Challengers,146.0,-332.0,-33.0,3.0,9.0,1.0,16207.0,18819.0,327.0,33500.0,41395.0,746.0,717.0,-80.0,-11.0,3.0,9.0,1.0,24889.0,30369.0,565.0,1.0,0.0,1.0,1.0,1.0
LOLTMNT02_265520,Red,1,DRX Challengers,-146.0,332.0,33.0,1.0,2.0,3.0,16061.0,19151.0,360.0,32779.0,42391.0,775.0,-717.0,80.0,11.0,1.0,2.0,3.0,24172.0,30449.0,576.0,0.0,1.0,0.0,0.0,1.0
LOLTMNT02_266330,Blue,0,HELL PIGS,-2412.0,-264.0,-13.0,5.0,5.0,9.0,16188.0,17529.0,274.0,37781.0,42312.0,554.0,-3466.0,-2429.0,-48.0,9.0,11.0,13.0,26177.0,27758.0,415.0,0.0,0.0,0.0,1.0,7.0
LOLTMNT02_266330,Red,1,West Point Esports,2412.0,264.0,13.0,9.0,12.0,5.0,18600.0,17793.0,287.0,38961.0,42295.0,607.0,3466.0,2429.0,48.0,13.0,16.0,9.0,29643.0,30187.0,463.0,1.0,1.0,1.0,0.0,12.0
LOLTMNT02_265570,Blue,0,Hanwha Life Esports Challengers,57.0,804.0,19.0,1.0,2.0,1.0,15969.0,19767.0,368.0,34394.0,43342.0,793.0,-860.0,593.0,29.0,1.0,2.0,2.0,24035.0,31057.0,587.0,0.0,0.0,1.0,1.0,2.0
LOLTMNT02_265570,Red,1,DRX Challengers,-57.0,-804.0,-19.0,1.0,2.0,1.0,15912.0,18963.0,349.0,33400.0,42102.0,745.0,860.0,-593.0,-29.0,2.0,3.0,1.0,24895.0,30464.0,558.0,1.0,1.0,0.0,0.0,2.0
LOLTMNT02_266418,Blue,0,Entropiq,-300.0,188.0,-7.0,0.0,0.0,1.0,15342.0,19930.0,346.0,31647.0,44170.0,746.0,-886.0,-1416.0,-14.0,0.0,0.0,2.0,22740.0,30134.0,533.0,0.0,0.0,0.0,0.0,0.0
LOLTMNT02_266418,Red,1,eSuba,300.0,-188.0,7.0,1.0,1.0,0.0,15642.0,19742.0,353.0,33728.0,45261.0,731.0,886.0,1416.0,14.0,2.0,2.0,0.0,23626.0,31550.0,547.0,1.0,1.0,1.0,1.0,1.0
LOLTMNT02_265655,Blue,1,eSuba,-413.0,-1098.0,-18.0,1.0,0.0,1.0,15497.0,19321.0,344.0,32564.0,40075.0,678.0,-485.0,-2466.0,-52.0,2.0,4.0,1.0,23448.0,28519.0,504.0,0.0,0.0,1.0,1.0,3.0
LOLTMNT02_265655,Red,0,Entropiq,413.0,1098.0,18.0,1.0,1.0,1.0,15910.0,20419.0,362.0,32405.0,41398.0,711.0,485.0,2466.0,52.0,1.0,1.0,2.0,23933.0,30985.0,556.0,1.0,1.0,0.0,0.0,4.0
LOLTMNT02_265689,Blue,0,eSuba,-3148.0,-1324.0,-12.0,0.0,0.0,7.0,14975.0,18206.0,319.0,32981.0,41723.0,688.0,-5370.0,-2639.0,-40.0,2.0,2.0,10.0,23173.0,28846.0,492.0,0.0,0.0,1.0,0.0,3.0
LOLTMNT02_265689,Red,1,Entropiq,3148.0,1324.0,12.0,7.0,12.0,0.0,18123.0,19530.0,331.0,38368.0,46180.0,735.0,5370.0,2639.0,40.0,10.0,18.0,2.0,28543.0,31485.0,532.0,1.0,1.0,0.0,1.0,6.0
