gameid,side,result,teamname,goldat10,xpat10,csat10,goldat20,firsttower,firstdragon,firstherald,firstblood
LOLTMNT04_130365,Red,0,G2 Esports,15167.0,18348.0,326.0,31708.0,0.0,1.0,0.0,1.0
LOLTMNT04_130370,Red,1,G2 Esports,15244.0,18817.0,333.0,30597.0,1.0,0.0,1.0,0.0
LOLTMNT01_285516,Red,1,Vivo Keyd Stars,16528.0,19514.0,338.0,38326.0,0.0,1.0,0.0,1.0
LOLTMNT04_129373,Red,1,G2 Esports,15792.0,19229.0,365.0,33137.0,1.0,1.0,0.0,0.0
LOLTMNT01_285528,Blue,1,Vivo Keyd Stars,16144.0,19157.0,347.0,36938.0,1.0,0.0,1.0,1.0
LOLTMNT04_129375,Blue,1,G2 Esports,16069.0,19771.0,363.0,37934.0,1.0,0.0,1.0,1.0
LOLTMNT01_285530,Blue,1,Vivo Keyd Stars,14988.0,16197.0,283.0,34378.0,1.0,0.0,1.0,0.0
LOLTMNT01_285575,Blue,1,FlyQuest,15562.0,19352.0,331.0,31948.0,1.0,0.0,1.0,0.0
LOLTMNT01_285575,Red,0,100 Thieves,16017.0,19150.0,357.0,32663.0,0.0,1.0,0.0,1.0
LOLTMNT01_285591,Blue,1,100 Thieves,15884.0,19790.0,358.0,35561.0,1.0,0.0,1.0,0.0
LOLTMNT01_285591,Red,0,FlyQuest,16145.0,19323.0,332.0,31985.0,0.0,1.0,0.0,1.0
LOLTMNT01_285605,Blue,1,FlyQuest,15511.0,19617.0,350.0,35034.0,1.0,1.0,1.0,1.0
LOLTMNT01_285605,Red,0,100 Thieves,15170.0,19156.0,335.0,31796.0,0.0,0.0,0.0,0.0
LOLTMNT01_285618,Blue,0,100 Thieves,16494.0,19370.0,349.0,33189.0,0.0,0.0,1.0,0.0
LOLTMNT01_285618,Red,1,FlyQuest,16587.0,19797.0,319.0,38506.0,1.0,1.0,0.0,1.0
LOLTMNT04_129398,Blue,0,Movistar KOI,15727.0,19457.0,341.0,34822.0,0.0,0.0,1.0,0.0
LOLTMNT04_129398,Red,1,Fnatic,15489.0,19238.0,335.0,34694.0,1.0,1.0,0.0,1.0
LOLTMNT04_129399,Blue,1,Movistar KOI,15336.0,18496.0,327.0,33713.0,0.0,1.0,1.0,0.0
LOLTMNT04_129399,Red,0,Fnatic,15638.0,18044.0,318.0,32711.0,1.0,0.0,0.0,1.0
LOLTMNT04_129400,Blue,0,Fnatic,16836.0,19470.0,326.0,33873.0,0.0,0.0,1.0,1.0
LOLTMNT04_129400,Red,1,Movistar KOI,16993.0,19868.0,359.0,35549.0,1.0,1.0,0.0,0.0
LOLTMNT04_129401,Blue,1,Fnatic,15121.0,18063.0,316.0,33238.0,0.0,1.0,0.0,0.0
LOLTMNT04_129401,Red,0,Movistar KOI,17733.0,19624.0,355.0,37883.0,1.0,0.0,1.0,1.0
LOLTMNT04_129402,Blue,1,Movistar KOI,17866.0,19923.0,342.0,37541.0,1.0,0.0,1.0,0.0
LOLTMNT04_129402,Red,0,Fnatic,15680.0,18509.0,302.0,34148.0,0.0,1.0,0.0,1.0
LOLTMNT01_286625,Blue,0,T1,16081.0,18963.0,350.0,32493.0,0.0,0.0,1.0,1.0
LOLTMNT01_286643,Blue,1,T1,16486.0,19316.0,355.0,33183.0,1.0,0.0,1.0,0.0
LOLTMNT01_286647,Red,1,T1,16002.0,20216.0,352.0,34692.0,1.0,1.0,1.0,1.0
LOLTMNT01_287140,Blue,0,T1,15686.0,19913.0,378.0,34144.0,1.0,1.0,1.0,0.0
LOLTMNT01_286664,Blue,1,T1,15667.0,18536.0,331.0,35044.0,1.0,1.0,1.0,0.0
LOLTMNT01_287346,Blue,0,KT Rolster,14647.0,17133.0,308.0,31057.0,1.0,1.0,0.0,0.0
LOLTMNT01_286890,Blue,1,KT Rolster,15767.0,19200.0,337.0,35640.0,1.0,0.0,1.0,1.0
LOLTMNT01_286895,Red,1,KT Rolster,15828.0,19594.0,361.0,34183.0,0.0,1.0,1.0,0.0
LOLTMNT01_287373,Red,1,KT Rolster,15687.0,19064.0,342.0,33180.0,1.0,0.0,1.0,0.0
LOLTMNT01_287805,Blue,0,Gen.G,15953.0,19762.0,362.0,33320.0,0.0,0.0,0.0,0.0
LOLTMNT01_287805,Red,1,KT Rolster,15328.0,19440.0,338.0,37349.0,1.0,1.0,1.0,1.0
LOLTMNT01_288374,Blue,1,Gen.G,15573.0,19357.0,326.0,33766.0,0.0,0.0,1.0,1.0
LOLTMNT01_288374,Red,0,KT Rolster,14411.0,18429.0,305.0,32239.0,1.0,1.0,0.0,0.0
LOLTMNT01_288399,Blue,0,KT Rolster,15718.0,18985.0,342.0,32165.0,0.0,0.0,1.0,1.0
LOLTMNT01_288399,Red,1,Gen.G,15719.0,19340.0,348.0,34593.0,1.0,1.0,0.0,0.0
LOLTMNT01_288435,Blue,1,KT Rolster,15404.0,19717.0,362.0,33739.0,1.0,1.0,0.0,0.0
LOLTMNT01_288435,Red,0,Gen.G,15370.0,19510.0,359.0,32173.0,0.0,0.0,1.0,1.0
LOLTMNT01_287902,Blue,0,CTBC Flying Oyster,15325.0,17695.0,305.0,32174.0,0.0,0.0,0.0,0.0
LOLTMNT01_287902,Red,1,PSG Talon,15963.0,19186.0,317.0,35227.0,1.0,1.0,1.0,1.0
LOLTMNT01_288450,Blue,0,Gen.G,16993.0,19988.0,371.0,35283.0,1.0,0.0,0.0,0.0
LOLTMNT01_288450,Red,1,KT Rolster,15024.0,18973.0,341.0,35475.0,0.0,1.0,1.0,1.0
LOLTMNT01_287920,Blue,1,CTBC Flying Oyster,16851.0,18969.0,341.0,39175.0,1.0,1.0,1.0,1.0
LOLTMNT01_287920,Red,0,PSG Talon,15287.0,18947.0,334.0,33849.0,0.0,0.0,0.0,0.0
LOLTMNT01_288482,Blue,0,PSG Talon,15603.0,17833.0,329.0,35348.0,0.0,0.0,0.0,0.0
LOLTMNT01_288482,Red,1,CTBC Flying Oyster,15854.0,18452.0,314.0,34907.0,1.0,1.0,1.0,1.0
LOLTMNT01_288498,Blue,0,PSG Talon,16354.0,17787.0,303.0,32706.0,0.0,1.0,1.0,0.0
LOLTMNT01_288498,Red,1,CTBC Flying Oyster,16670.0,18270.0,339.0,34504.0,1.0,0.0,0.0,1.0
LOLTMNT02_308236,Blue,1,100 Thieves,16939.0,20145.0,369.0,36101.0,1.0,1.0,1.0,1.0
LOLTMNT02_308246,Red,1,100 Thieves,14987.0,18366.0,344.0,35034.0,1.0,0.0,1.0,0.0
LOLTMNT02_306917,Red,1,100 Thieves,15646.0,18315.0,323.0,35425.0,0.0,1.0,0.0,0.0
LOLTMNT01_288565,Blue,1,Hanwha Life Esports,15576.0,19043.0,330.0,33064.0,1.0,0.0,1.0,1.0
LOLTMNT01_288565,Red,0,T1,15146.0,18672.0,326.0,32620.0,0.0,1.0,0.0,0.0
LOLTMNT01_288570,Blue,0,T1,15641.0,19197.0,366.0,31806.0,0.0,1.0,1.0,0.0
LOLTMNT01_288570,Red,1,Hanwha Life Esports,16484.0,19983.0,357.0,33879.0,1.0,0.0,0.0,1.0
LOLTMNT01_289038,Blue,0,T1,16535.0,19867.0,352.0,33732.0,0.0,1.0,1.0,0.0
LOLTMNT01_289038,Red,1,Hanwha Life Esports,15033.0,18585.0,309.0,32674.0,1.0,0.0,0.0,1.0
LOLTMNT04_129596,Blue,0,Movistar KOI,16247.0,19294.0,351.0,34829.0,1.0,0.0,0.0,0.0
LOLTMNT04_129596,Red,1,G2 Esports,15726.0,18464.0,344.0,36149.0,0.0,1.0,1.0,1.0
LOLTMNT04_129599,Blue,0,Movistar KOI,16288.0,18127.0,304.0,35568.0,1.0,0.0,1.0,0.0
LOLTMNT04_129599,Red,1,G2 Esports,16986.0,18906.0,309.0,33607.0,0.0,1.0,0.0,1.0
LOLTMNT04_129602,Blue,1,Movistar KOI,15361.0,19583.0,361.0,32263.0,0.0,1.0,1.0,0.0
LOLTMNT04_129602,Red,0,G2 Esports,14842.0,18963.0,318.0,32996.0,1.0,0.0,0.0,1.0
LOLTMNT04_130607,Blue,1,G2 Esports,17290.0,19375.0,336.0,38755.0,1.0,1.0,0.0,1.0
LOLTMNT04_130607,Red,0,Movistar KOI,16109.0,19291.0,340.0,34912.0,0.0,0.0,1.0,0.0
LOLTMNT04_129624,Blue,1,Fnatic,15610.0,19696.0,366.0,31844.0,0.0,1.0,0.0,0.0
LOLTMNT04_129625,Red,1,Fnatic,15489.0,19208.0,345.0,34014.0,1.0,1.0,0.0,0.0
LOLTMNT04_129626,Red,1,Fnatic,17201.0,18760.0,335.0,35128.0,0.0,1.0,0.0,1.0
LOLTMNT01_289676,Blue,0,T1,15855.0,19025.0,338.0,33905.0,0.0,1.0,0.0,1.0
LOLTMNT01_289688,Blue,1,T1,14925.0,19404.0,341.0,32471.0,0.0,0.0,1.0,0.0
LOLTMNT01_289699,Red,1,T1,15739.0,17169.0,317.0,37741.0,1.0,1.0,0.0,0.0
LOLTMNT01_289712,Blue,1,T1,16834.0,19297.0,330.0,40056.0,1.0,0.0,1.0,1.0
LOLTMNT01_290456,Blue,1,Hanwha Life Esports,17102.0,19783.0,346.0,36646.0,1.0,1.0,1.0,1.0
LOLTMNT01_290456,Red,0,KT Rolster,15627.0,19807.0,349.0,32748.0,0.0,0.0,0.0,0.0
LOLTMNT01_289914,Blue,0,KT Rolster,16841.0,19504.0,351.0,33645.0,1.0,0.0,0.0,1.0
LOLTMNT01_289914,Red,1,Hanwha Life Esports,16880.0,19818.0,355.0,34378.0,0.0,1.0,1.0,0.0
LOLTMNT01_289916,Blue,0,KT Rolster,16672.0,18994.0,347.0,34274.0,1.0,0.0,0.0,1.0
LOLTMNT01_289916,Red,1,Hanwha Life Esports,16292.0,19413.0,350.0,36682.0,0.0,1.0,1.0,0.0
LOLTMNT01_289948,Blue,1,PSG Talon,15976.0,18980.0,328.0,35848.0,1.0,0.0,1.0,1.0
LOLTMNT01_289956,Red,0,PSG Talon,16032.0,18073.0,314.0,31904.0,0.0,1.0,0.0,1.0
LOLTMNT01_289962,Blue,0,PSG Talon,15444.0,17765.0,320.0,33599.0,0.0,1.0,1.0,1.0
LOLTMNT01_290509,Red,0,PSG Talon,15634.0,18154.0,307.0,32842.0,1.0,1.0,0.0,1.0
LOLTMNT02_312440,Blue,1,FlyQuest,15344.0,18962.0,342.0,32568.0,0.0,0.0,0.0,1.0
LOLTMNT02_312440,Red,0,Vivo Keyd Stars,15186.0,19308.0,335.0,31847.0,1.0,1.0,1.0,0.0
LOLTMNT02_312451,Blue,0,Vivo Keyd Stars,16003.0,19477.0,335.0,31997.0,0.0,0.0,0.0,1.0
LOLTMNT02_312451,Red,1,FlyQuest,17080.0,19900.0,357.0,38071.0,1.0,1.0,1.0,0.0
LOLTMNT02_312468,Blue,1,FlyQuest,15906.0,19387.0,336.0,40247.0,1.0,1.0,0.0,1.0
LOLTMNT02_312468,Red,0,Vivo Keyd Stars,15219.0,18159.0,327.0,30556.0,0.0,0.0,1.0,0.0
LOLTMNT01_290576,Blue,1,Gen.G,15581.0,19113.0,333.0,32543.0,1.0,0.0,1.0,1.0
LOLTMNT01_290576,Red,0,T1,15829.0,19280.0,352.0,34189.0,0.0,1.0,0.0,0.0
LOLTMNT01_290579,Blue,1,T1,16514.0,19236.0,332.0,38701.0,1.0,0.0,1.0,1.0
LOLTMNT01_290579,Red,0,Gen.G,15507.0,19259.0,355.0,33133.0,0.0,1.0,0.0,0.0
LOLTMNT01_291045,Blue,0,Gen.G,15256.0,18824.0,337.0,33089.0,1.0,0.0,0.0,0.0
LOLTMNT01_291045,Red,1,T1,15667.0,18518.0,335.0,35131.0,0.0,1.0,1.0,1.0
LOLTMNT01_291064,Blue,0,T1,15982.0,18561.0,330.0,31787.0,0.0,1.0,1.0,1.0
LOLTMNT01_291064,Red,1,Gen.G,16938.0,18675.0,311.0,39318.0,1.0,0.0,0.0,0.0
LOLTMNT01_291071,Blue,0,T1,15681.0,19784.0,359.0,33361.0,1.0,0.0,1.0,0.0
LOLTMNT01_291071,Red,1,Gen.G,15861.0,20131.0,358.0,33338.0,0.0,1.0,0.0,1.0
LOLTMNT01_290622,Blue,1,CTBC Flying Oyster,14663.0,18554.0,313.0,34681.0,0.0,0.0,1.0,0.0
LOLTMNT01_290626,Blue,1,CTBC Flying Oyster,18848.0,19512.0,327.0,42189.0,1.0,0.0,0.0,1.0
LOLTMNT01_291088,Red,1,CTBC Flying Oyster,16612.0,17772.0,301.0,35519.0,1.0,1.0,1.0,0.0
LOLTMNT02_313483,Blue,1,100 Thieves,16171.0,18151.0,323.0,36953.0,1.0,1.0,1.0,0.0
LOLTMNT02_313486,Red,1,100 Thieves,16238.0,19450.0,338.0,33063.0,1.0,1.0,1.0,0.0
LOLTMNT02_312712,Blue,1,100 Thieves,16528.0,19724.0,359.0,38664.0,1.0,0.0,1.0,0.0
LOLTMNT05_154344,Red,1,Fnatic,15592.0,18593.0,345.0,35256.0,0.0,0.0,0.0,0.0
LOLTMNT05_154348,Red,1,Fnatic,15305.0,19298.0,354.0,33669.0,1.0,0.0,0.0,0.0
LOLTMNT01_290897,Blue,0,KT Rolster,16461.0,18758.0,337.0,33557.0,0.0,0.0,0.0,1.0
LOLTMNT01_290897,Red,1,Gen.G,16048.0,18852.0,351.0,34445.0,1.0,1.0,1.0,0.0
LOLTMNT01_290898,Blue,0,KT Rolster,15401.0,19434.0,341.0,32519.0,0.0,1.0,0.0,0.0
LOLTMNT01_290898,Red,1,Gen.G,15898.0,19362.0,346.0,35689.0,1.0,0.0,1.0,1.0
LOLTMNT01_291427,Blue,0,KT Rolster,16275.0,18940.0,341.0,32817.0,1.0,0.0,0.0,1.0
LOLTMNT01_291427,Red,1,Gen.G,16999.0,20090.0,341.0,36096.0,0.0,1.0,1.0,0.0
LOLTMNT05_155399,Blue,1,Movistar KOI,16921.0,19625.0,347.0,38367.0,1.0,0.0,1.0,1.0
LOLTMNT05_155399,Red,0,Fnatic,15836.0,19983.0,355.0,33290.0,0.0,1.0,0.0,0.0
LOLTMNT05_154390,Blue,1,Fnatic,15434.0,18664.0,314.0,35455.0,1.0,0.0,0.0,0.0
LOLTMNT05_154390,Red,0,Movistar KOI,15924.0,17942.0,313.0,32983.0,0.0,1.0,1.0,1.0
LOLTMNT05_154392,Blue,1,Movistar KOI,17360.0,18471.0,276.0,37215.0,1.0,1.0,1.0,1.0
LOLTMNT05_154392,Red,0,Fnatic,17014.0,18471.0,322.0,33631.0,0.0,0.0,0.0,0.0
LOLTMNT05_155401,Blue,0,Fnatic,15619.0,17069.0,301.0,33376.0,1.0,0.0,1.0,0.0
LOLTMNT05_155401,Red,1,Movistar KOI,17140.0,17556.0,289.0,36142.0,0.0,1.0,0.0,1.0
LOLTMNT02_315263,Blue,0,100 Thieves,16132.0,19236.0,356.0,34003.0,1.0,0.0,1.0,1.0
LOLTMNT02_315263,Red,1,Vivo Keyd Stars,15654.0,18640.0,349.0,35352.0,0.0,1.0,0.0,0.0
LOLTMNT02_315264,Blue,1,Vivo Keyd Stars,16880.0,19373.0,351.0,36754.0,1.0,0.0,0.0,1.0
LOLTMNT02_315264,Red,0,100 Thieves,14852.0,18666.0,317.0,33338.0,0.0,1.0,1.0,0.0
LOLTMNT02_315265,Blue,1,100 Thieves,15991.0,19613.0,343.0,35016.0,0.0,1.0,1.0,1.0
LOLTMNT02_315265,Red,0,Vivo Keyd Stars,14471.0,17545.0,288.0,30701.0,1.0,0.0,0.0,0.0
LOLTMNT02_314463,Blue,1,Vivo Keyd Stars,15862.0,18476.0,326.0,35227.0,1.0,0.0,1.0,0.0
LOLTMNT02_314463,Red,0,100 Thieves,14811.0,18078.0,318.0,33173.0,0.0,1.0,0.0,1.0
LOLTMNT01_290949,Blue,0,Hanwha Life Esports,16739.0,18613.0,333.0,33087.0,0.0,0.0,0.0,1.0
LOLTMNT01_290949,Red,1,Gen.G,16079.0,19453.0,333.0,34656.0,1.0,1.0,1.0,0.0
LOLTMNT01_290950,Blue,0,Hanwha Life Esports,16256.0,20256.0,365.0,34901.0,1.0,1.0,1.0,0.0
LOLTMNT01_290950,Red,1,Gen.G,16525.0,19428.0,330.0,35023.0,0.0,0.0,0.0,1.0
LOLTMNT01_290952,Blue,1,Hanwha Life Esports,17283.0,19937.0,349.0,39210.0,1.0,1.0,1.0,0.0
LOLTMNT01_290952,Red,0,Gen.G,16241.0,18304.0,321.0,33867.0,0.0,0.0,0.0,1.0
LOLTMNT01_290953,Blue,1,Gen.G,15226.0,18135.0,330.0,32066.0,0.0,0.0,0.0,0.0
LOLTMNT01_290953,Red,0,Hanwha Life Esports,15623.0,18380.0,316.0,34357.0,1.0,1.0,1.0,1.0
LOLTMNT05_155418,Blue,0,Movistar KOI,15390.0,19433.0,338.0,33036.0,0.0,0.0,0.0,1.0
LOLTMNT05_155418,Red,1,G2 Esports,15278.0,18694.0,337.0,34091.0,1.0,1.0,1.0,0.0
LOLTMNT05_154417,Blue,0,Movistar KOI,15734.0,17748.0,307.0,33827.0,0.0,0.0,0.0,1.0
LOLTMNT05_154417,Red,1,G2 Esports,15780.0,18663.0,309.0,34785.0,1.0,1.0,1.0,0.0
LOLTMNT05_154418,Blue,0,Movistar KOI,16296.0,18759.0,329.0,32443.0,0.0,0.0,0.0,0.0
LOLTMNT05_154418,Red,1,G2 Esports,17502.0,19137.0,343.0,38124.0,1.0,1.0,1.0,1.0
LOLTMNT02_314584,Blue,1,FlyQuest,15433.0,19222.0,350.0,35448.0,1.0,0.0,1.0,0.0
LOLTMNT02_314584,Red,0,Vivo Keyd Stars,15284.0,18904.0,342.0,33011.0,0.0,1.0,0.0,1.0
LOLTMNT02_314585,Blue,0,Vivo Keyd Stars,15258.0,19836.0,336.0,32068.0,0.0,0.0,1.0,0.0
LOLTMNT02_314585,Red,1,FlyQuest,15025.0,19344.0,320.0,34598.0,1.0,1.0,0.0,1.0
LOLTMNT02_314587,Blue,0,FlyQuest,14938.0,18511.0,328.0,32015.0,1.0,0.0,0.0,0.0
LOLTMNT02_314587,Red,1,Vivo Keyd Stars,16580.0,19066.0,321.0,33567.0,0.0,1.0,1.0,1.0
LOLTMNT02_314588,Blue,0,Vivo Keyd Stars,14988.0,19239.0,340.0,31633.0,0.0,0.0,1.0,0.0
LOLTMNT02_314588,Red,1,FlyQuest,15069.0,18534.0,321.0,33796.0,1.0,1.0,0.0,1.0
LOLTMNT01_296586,Red,1,T1,16040.0,19177.0,343.0,33669.0,0.0,0.0,0.0,0.0
LOLTMNT01_297545,Red,0,T1,16633.0,18798.0,317.0,32120.0,0.0,0.0,1.0,0.0
LOLTMNT01_296589,Blue,1,T1,18046.0,17890.0,298.0,36883.0,0.0,1.0,1.0,1.0
LOLTMNT01_297554,Red,1,T1,15391.0,18804.0,323.0,37793.0,0.0,1.0,1.0,0.0
LOLTMNT01_297691,Red,0,Vivo Keyd Stars,15771.0,18456.0,312.0,32422.0,0.0,1.0,0.0,0.0
LOLTMNT01_296718,Blue,1,CTBC Flying Oyster,16161.0,19519.0,357.0,36480.0,1.0,1.0,1.0,1.0
LOLTMNT01_296718,Red,0,Fnatic,16199.0,20000.0,345.0,32074.0,0.0,0.0,0.0,0.0
LOLTMNT01_297721,Blue,1,KT Rolster,15031.0,18661.0,336.0,31251.0,0.0,0.0,0.0,0.0
LOLTMNT01_297721,Red,0,Movistar KOI,15189.0,18225.0,324.0,34629.0,1.0,1.0,1.0,1.0
LOLTMNT01_297733,Blue,0,Bilibili Gaming,16094.0,19278.0,373.0,34791.0,1.0,1.0,1.0,0.0
LOLTMNT01_297733,Red,1,100 Thieves,16205.0,19526.0,339.0,32333.0,0.0,0.0,0.0,1.0
LOLTMNT01_296748,Blue,0,FlyQuest,15218.0,19217.0,336.0,32686.0,0.0,1.0,1.0,0.0
LOLTMNT01_296748,Red,1,T1,15235.0,18703.0,331.0,35234.0,1.0,0.0,0.0,1.0
LOLTMNT01_296764,Blue,0,Hanwha Life Esports,16359.0,19599.0,328.0,35933.0,1.0,0.0,1.0,0.0
LOLTMNT01_296764,Red,1,Anyone's Legend,15961.0,17913.0,315.0,32783.0,0.0,1.0,0.0,1.0
LOLTMNT01_297767,Blue,0,G2 Esports,15111.0,19150.0,334.0,32775.0,0.0,0.0,0.0,0.0
LOLTMNT01_297767,Red,1,Top Esports,16181.0,18681.0,320.0,36401.0,1.0,1.0,1.0,1.0
LOLTMNT01_296795,Blue,1,Gen.G,16719.0,19088.0,342.0,34395.0,1.0,0.0,1.0,0.0
LOLTMNT01_296795,Red,0,PSG Talon,15564.0,17726.0,318.0,31942.0,0.0,1.0,0.0,1.0
LOLTMNT01_296903,Blue,0,Vivo Keyd Stars,15069.0,19074.0,343.0,33090.0,0.0,0.0,1.0,0.0
LOLTMNT01_296903,Red,1,FlyQuest,16729.0,20243.0,362.0,36220.0,1.0,1.0,0.0,1.0
LOLTMNT01_296921,Blue,1,KT Rolster,15813.0,18218.0,338.0,36133.0,1.0,0.0,1.0,0.0
LOLTMNT01_296936,Blue,0,Movistar KOI,16650.0,18544.0,334.0,34100.0,0.0,0.0,0.0,1.0
LOLTMNT01_296936,Red,1,G2 Esports,16384.0,18753.0,327.0,35496.0,1.0,1.0,1.0,0.0
LOLTMNT01_297965,Blue,1,Top Esports,16714.0,20793.0,387.0,39748.0,1.0,1.0,1.0,1.0
LOLTMNT01_297965,Red,0,100 Thieves,15834.0,19028.0,322.0,32935.0,0.0,0.0,0.0,0.0
LOLTMNT01_296949,Blue,1,CTBC Flying Oyster,16212.0,18377.0,310.0,36203.0,0.0,1.0,1.0,1.0
LOLTMNT01_296949,Red,0,T1,15518.0,18846.0,322.0,35040.0,1.0,0.0,0.0,0.0
LOLTMNT01_297998,Blue,0,Gen.G,16292.0,19354.0,341.0,35417.0,0.0,0.0,1.0,1.0
LOLTMNT01_297998,Red,1,Anyone's Legend,16886.0,19873.0,342.0,33603.0,1.0,1.0,0.0,0.0
LOLTMNT01_296976,Blue,1,Bilibili Gaming,16726.0,18656.0,338.0,36542.0,1.0,1.0,1.0,1.0
LOLTMNT01_296976,Red,0,Fnatic,15729.0,19430.0,333.0,32908.0,0.0,0.0,0.0,0.0
LOLTMNT01_296993,Blue,1,Hanwha Life Esports,15497.0,19194.0,352.0,32872.0,0.0,0.0,1.0,0.0
LOLTMNT01_296993,Red,0,PSG Talon,16192.0,18722.0,331.0,32121.0,1.0,1.0,0.0,1.0
LOLTMNT01_298178,Blue,1,KT Rolster,16232.0,18878.0,355.0,34384.0,1.0,0.0,1.0,0.0
LOLTMNT01_298178,Red,0,Top Esports,16490.0,19125.0,332.0,33822.0,0.0,1.0,0.0,1.0
LOLTMNT01_298180,Blue,0,Top Esports,15885.0,18568.0,323.0,32721.0,0.0,0.0,0.0,1.0
LOLTMNT01_298180,Red,1,KT Rolster,15675.0,18948.0,322.0,35333.0,1.0,1.0,1.0,0.0
LOLTMNT01_299149,Blue,1,CTBC Flying Oyster,15171.0,19595.0,348.0,36245.0,0.0,0.0,1.0,0.0
LOLTMNT01_299149,Red,0,Anyone's Legend,15768.0,19104.0,338.0,32047.0,1.0,1.0,0.0,1.0
LOLTMNT01_299154,Blue,1,Anyone's Legend,16248.0,17911.0,316.0,36088.0,1.0,0.0,1.0,0.0
LOLTMNT01_299154,Red,0,CTBC Flying Oyster,17517.0,18429.0,329.0,34937.0,0.0,1.0,0.0,1.0
LOLTMNT01_299160,Blue,0,CTBC Flying Oyster,15605.0,19658.0,370.0,36877.0,0.0,1.0,1.0,0.0
LOLTMNT01_299160,Red,1,Anyone's Legend,15557.0,19518.0,362.0,33700.0,1.0,0.0,0.0,1.0
LOLTMNT01_298440,Blue,1,FlyQuest,15992.0,19951.0,328.0,34471.0,1.0,0.0,0.0,0.0
LOLTMNT01_299401,Blue,1,Gen.G,15745.0,19662.0,368.0,33737.0,1.0,0.0,1.0,1.0
LOLTMNT01_299401,Red,0,T1,15310.0,19584.0,349.0,31133.0,0.0,1.0,0.0,0.0
LOLTMNT01_298463,Blue,0,Bilibili Gaming,16697.0,18383.0,333.0,34797.0,0.0,0.0,0.0,1.0
LOLTMNT01_298463,Red,1,G2 Esports,15005.0,18551.0,332.0,33462.0,1.0,1.0,1.0,0.0
LOLTMNT01_298478,Blue,1,Hanwha Life Esports,17010.0,18011.0,317.0,36768.0,1.0,1.0,1.0,0.0
LOLTMNT01_298478,Red,0,100 Thieves,15818.0,17461.0,310.0,31081.0,0.0,0.0,0.0,1.0
LOLTMNT01_298640,Blue,1,Movistar KOI,17317.0,19237.0,346.0,39750.0,1.0,1.0,0.0,0.0
LOLTMNT01_298640,Red,0,Fnatic,15952.0,19008.0,328.0,34063.0,0.0,0.0,1.0,1.0
LOLTMNT01_299650,Blue,1,Fnatic,16848.0,18555.0,338.0,36296.0,1.0,1.0,0.0,1.0
LOLTMNT01_299650,Red,0,Movistar KOI,14940.0,18123.0,299.0,31130.0,0.0,0.0,1.0,0.0
LOLTMNT01_298653,Blue,1,Movistar KOI,16379.0,18504.0,326.0,36802.0,1.0,0.0,1.0,1.0
LOLTMNT01_298653,Red,0,Fnatic,15781.0,18650.0,318.0,33291.0,0.0,1.0,0.0,0.0
LOLTMNT01_299677,Blue,0,PSG Talon,15932.0,20669.0,377.0,31808.0,0.0,0.0,0.0,0.0
LOLTMNT01_299677,Red,1,Vivo Keyd Stars,16073.0,20299.0,360.0,38567.0,1.0,1.0,1.0,1.0
LOLTMNT01_299686,Blue,1,PSG Talon,16178.0,17466.0,315.0,33234.0,0.0,1.0,1.0,0.0
LOLTMNT01_299686,Red,0,Vivo Keyd Stars,15943.0,18112.0,286.0,32575.0,1.0,0.0,0.0,1.0
LOLTMNT01_299703,Blue,1,Vivo Keyd Stars,16070.0,18525.0,321.0,38164.0,1.0,0.0,1.0,1.0
LOLTMNT01_299703,Red,0,PSG Talon,17203.0,18945.0,330.0,33358.0,0.0,1.0,0.0,0.0
LOLTMNT01_301255,Blue,0,CTBC Flying Oyster,16290.0,18940.0,338.0,34979.0,0.0,1.0,1.0,0.0
LOLTMNT01_301255,Red,1,Hanwha Life Esports,16536.0,19002.0,335.0,36643.0,1.0,0.0,0.0,1.0
LOLTMNT01_301259,Blue,0,CTBC Flying Oyster,16542.0,19132.0,342.0,36641.0,1.0,1.0,1.0,1.0
LOLTMNT01_301259,Red,1,Hanwha Life Esports,15336.0,18681.0,345.0,33850.0,0.0,0.0,0.0,0.0
LOLTMNT01_301279,Blue,1,FlyQuest,14954.0,18681.0,323.0,33459.0,1.0,0.0,1.0,0.0
LOLTMNT01_301279,Red,0,G2 Esports,15402.0,19682.0,348.0,31717.0,0.0,1.0,0.0,1.0
LOLTMNT01_301282,Blue,0,FlyQuest,15176.0,18804.0,340.0,30114.0,0.0,1.0,1.0,0.0
LOLTMNT01_301282,Red,1,G2 Esports,15315.0,19231.0,345.0,32383.0,1.0,0.0,0.0,1.0
LOLTMNT01_301286,Blue,0,FlyQuest,15805.0,19206.0,348.0,35002.0,1.0,1.0,0.0,1.0
LOLTMNT01_301286,Red,1,G2 Esports,15217.0,19482.0,349.0,35398.0,0.0,0.0,1.0,0.0
LOLTMNT01_301407,Blue,0,Movistar KOI,16823.0,18692.0,336.0,33098.0,0.0,1.0,1.0,1.0
LOLTMNT01_301409,Red,1,Movistar KOI,15439.0,18644.0,336.0,32111.0,0.0,1.0,0.0,1.0
LOLTMNT01_301411,Red,1,Movistar KOI,16159.0,19632.0,334.0,36113.0,0.0,1.0,0.0,1.0
LOLTMNT01_301421,Blue,1,Gen.G,17288.0,19830.0,339.0,38706.0,1.0,0.0,1.0,0.0
LOLTMNT01_301421,Red,0,Top Esports,15551.0,18670.0,330.0,33348.0,0.0,1.0,0.0,1.0
